Sample Name,WGS84-long,WGS84-lat,Elevation(m),Rock Type,Sample Description,Sample Age,Uncertainty (+),Uncertainty (-),Age Interpretation,Isotopic System,Mineral Analyzed,Method,Lab,Primary Reference,Authors
KD42,-120.6131,49.05445,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,118.1,2.72,2.72,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD42,-120.6131,49.05445,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,116.21,2.12,2.12,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD42,-120.6131,49.05445,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,159.84,3.98,3.98,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD42,-120.6131,49.05445,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,167.42,3.3,3.3,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD42,-120.6131,49.05445,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,116.78,4.9,4.9,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD42,-120.6131,49.05445,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,122.66,2.36,2.36,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD42,-120.6131,49.05445,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,115.98,2.84,2.84,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD42,-120.6131,49.05445,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,116.94,2.56,2.56,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,155.98,9.94,9.94,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,157.3,6.83,6.83,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,160.44,10.72,10.72,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,162.86,7.48,7.48,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,153.73,4.41,4.41,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,166.64,5.73,5.73,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,155.04,3.32,3.32,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,165.8,6.17,6.17,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,165.86,3.42,3.42,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,157.4,3.76,3.76,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,157.39,4.66,4.66,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,161.81,5.37,5.37,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,154.33,5.95,5.95,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,163.65,4.02,4.02,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,176.33,7.8,7.8,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,133.95,5.93,5.93,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,162.85,3.39,3.39,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,161.12,3.42,3.42,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,154.29,6.76,6.76,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,160.06,4.12,4.12,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,157.91,9.31,9.31,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,165.18,3.66,3.66,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,165.1,4.57,4.57,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,158.32,6.24,6.24,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,163.54,4.51,4.51,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,118.93,2.27,2.27,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,110.48,4.93,4.93,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,157.6,5.69,5.69,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,158.01,3.2,3.2,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,160.48,4.38,4.38,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,162.65,4.91,4.91,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,154.41,4.38,4.38,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,160.45,9.85,9.85,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,159.54,5.51,5.51,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,163,4.65,4.65,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,156.1,2.97,2.97,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD43,-120.647,49.02755,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,156.65,6.22,6.22,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,192.23,3.6,3.6,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,198.48,3.79,3.79,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,195.37,5.27,5.27,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,194.64,4.49,4.49,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,191.36,6.36,6.36,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,206.63,9.49,9.49,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,190.92,8.97,8.97,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,184.39,3.33,3.33,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,194.9,8.5,8.5,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,112.09,38.06,38.06,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,129.52,3.82,3.82,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,203.13,5.32,5.32,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,199.46,4.35,4.35,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,149.95,3.5,3.5,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
KD45.1,-120.647,49.0276,,Sedimentary,not reported; generic desc for all samples in the study is: lithic feldspathic to feldspathic arenitea,200.29,3.58,3.58,Detrital,U/Pb,Zircon,unkown,USGS,Geological Society of America Bulletin,"DeGraaff-Surpless, K., Mahoney, J.B., Wooden, J.L. and McWilliams, M.O."
